52463, 0.0,0.553,0,0,0,0,0,0,0,0.002,0,0,0,0,0
17254, 0,0,0,0,0,0.004,0,0,0,0,0,0.468,0,0.305,0
119863, 0,0,0.018,0.444,0,0,0,0,0,0,0,0,0.03,0,0
52467, 0,0,0,0,0,0.0,0,0,0,0,0,0.523,0,0.275,0
53739, 0,0,0,0,0,0.0,0,0,0,0,0,0.541,0,0.271,0
9258, 0,0,0,0,0.158,0,0,0,0.524,0,0,0,0,0,0.218
95797, 0,0,0.021,0.211,0,0,0,0,0,0,0,0,0.011,0,0
9257, 0,0,0.003,0.724,0,0,0,0,0,0,0,0,0.005,0,0
10701, 0,0,0,0,0,0.01,0,0,0,0,0,0.732,0,0.227,0
9255, 0,0,0,0,0,0.0,0,0,0,0,0,0.702,0,0.165,0
95793, 0,0,0.056,0.347,0,0,0,0,0,0,0,0,0.038,0,0
10706, 0,0,0,0,0.114,0,0,0,0.603,0,0,0,0,0,0.129
53735, 0,0,0,0,0.071,0,0,0,0.606,0,0,0,0,0,0.154
10704, 0,0,0,0,0,0.0,0,0,0,0,0,0.562,0,0.15,0
46790, 0,0,0,0,0.152,0,0,0,0.271,0,0,0,0,0,0.29
49569, 0,0,0,0,0,0.027,0,0,0,0,0,0.523,0,0.344,0
49568, 0,0,0.069,0.358,0,0,0,0,0,0,0,0,0.041,0,0
46794, 0,0,0,0,0,0.0,0,0,0,0,0,0.258,0,0.318,0
49565, 0,0,0,0,0,0.0,0,0,0,0,0,0.466,0,0.298,0
49564, 0,0,0,0,0.043,0,0,0,0.448,0,0,0,0,0,0.143
49567, 0,0,0.009,0.255,0,0,0,0,0,0,0,0,0.006,0,0
49566, 0,0,0.228,0.469,0,0,0,0,0,0,0,0,0.251,0,0
49561, 0,0,0,0,0,0.005,0,0,0,0,0,0.517,0,0.474,0
49560, 0,0,0.018,0.429,0,0,0,0,0,0,0,0,0.017,0,0
49563, 0,0,0.205,0.278,0,0,0,0,0,0,0,0,0.122,0,0
101351, 0,0,0,0,0.214,0,0,0,0.545,0,0,0,0,0,0.121
69170, 0,0,0,0,0,0.07,0,0,0,0,0,0.644,0,0.155,0
116562, 0,0,0.004,0.614,0,0,0,0,0,0,0,0,0.002,0,0
69175, 0,0,0,0,0.124,0,0,0,0.448,0,0,0,0,0,0.338
45444, 0,0,0,0,0,0.03,0,0,0,0,0,0.383,0,0.301,0
80271, 0,0,0.043,0.248,0,0,0,0,0,0,0,0,0.094,0,0
45440, 0,0,0,0,0,0.007,0,0,0,0,0,0.68,0,0.196,0
45441, 0,0,0,0,0.032,0,0,0,0.44,0,0,0,0,0,0.116
20150, 0,0,0,0,0.083,0,0,0,0.531,0,0,0,0,0,0.07
44793, 0,0,0,0,0,0.0,0,0,0,0,0,0.619,0,0.135,0
44792, 0,0,0.031,0.176,0,0,0,0,0,0,0,0,0.02,0,0
46869, 0.032,0.484,0,0,0,0,0,0,0,0.454,0,0,0,0,0
46868, 0.01,0.595,0,0,0,0,0,0,0,0.242,0,0,0,0,0
58078, 0,0,0,0,0,0.009,0,0,0,0,0,0.56,0,0.244,0
58075, 0.007,0.509,0,0,0,0,0,0,0,0.02,0,0,0,0,0
46863, 0.161,0.225,0,0,0,0,0,0,0,0.457,0,0,0,0,0
46862, 0,0,0,0,0.104,0,0,0,0.392,0,0,0,0,0,0.148
46865, 0,0,0,0,0.059,0,0,0,0.723,0,0,0,0,0,0.108
46864, 0,0,0.043,0.324,0,0,0,0,0,0,0,0,0.073,0,0
20157, 0.025,0.414,0,0,0,0,0,0,0,0.456,0,0,0,0,0
20156, 0,0,0,0,0,0.0,0,0,0,0,0,0.258,0,0.318,0
97028, 0,0,0,0,0,0.002,0,0,0,0,0,0.512,0,0.314,0
62361, 0,0,0,0,0,0.0,0,0,0,0,0,0.318,0,0.267,0
115591, 0,0,0,0,0,0.059,0,0,0,0,0,0.666,0,0.201,0
22747, 0,0,0,0,0.392,0,0,0,0.362,0,0,0,0,0,0.076
114224, 0,0,0,0,0.125,0,0,0,0.57,0,0,0,0,0,0.181
112959, 0.031,0.481,0,0,0,0,0,0,0,0.425,0,0,0,0,0
91075, 0,0,0.0,0.638,0,0,0,0,0,0,0,0,0.002,0,0
112952, 0,0,0,0,0,0.01,0,0,0,0,0,0.735,0,0.134,0
112956, 0,0,0,0,0.285,0,0,0,0.464,0,0,0,0,0,0.129
115597, 0,0,0,0,0.088,0,0,0,0.553,0,0,0,0,0,0.066
109972, 0,0,0.046,0.535,0,0,0,0,0,0,0,0,0.085,0,0
118804, 0,0,0,0,0,0.009,0,0,0,0,0,0.466,0,0.248,0
13058, 0.0,0.546,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13059, 0,0,0.058,0.362,0,0,0,0,0,0,0,0,0.048,0,0
118803, 0,0,0,0,0.149,0,0,0,0.536,0,0,0,0,0,0.205
13052, 0,0,0.133,0.324,0,0,0,0,0,0,0,0,0.257,0,0
13053, 0,0,0,0,0,0.0,0,0,0,0,0,0.938,0,0.128,0
103546, 0,0,0.006,0.276,0,0,0,0,0,0,0,0,0.006,0,0
118809, 0,0,0,0,0.066,0,0,0,0.282,0,0,0,0,0,0.621
54172, 0,0,0,0,0,0.0,0,0,0,0,0,0.61,0,0.141,0
54174, 0,0,0,0,0,0.012,0,0,0,0,0,0.644,0,0.147,0
54176, 0,0,0,0,0,0.0,0,0,0,0,0,0.645,0,0.282,0
54178, 0,0,0.01,0.482,0,0,0,0,0,0,0,0,0.01,0,0
54179, 0,0,0.067,0.42,0,0,0,0,0,0,0,0,0.039,0,0
87654, 0,0,0,0,0,0.015,0,0,0,0,0,0.731,0,0.253,0
94541, 0,0,0.012,0.511,0,0,0,0,0,0,0,0,0.012,0,0
94540, 0.036,0.457,0,0,0,0,0,0,0,0.143,0,0,0,0,0
94542, 0.103,0.437,0,0,0,0,0,0,0,0.171,0,0,0,0,0
62089, 0.203,0.278,0,0,0,0,0,0,0,0.266,0,0,0,0,0
62088, 0,0,0.069,0.344,0,0,0,0,0,0,0,0,0.041,0,0
94548, 0,0,0.132,0.43,0,0,0,0,0,0,0,0,0.232,0,0
62086, 0,0,0,0,0,0.0,0,0,0,0,0,0.639,0,0.137,0
20250, 0,0,0,0,0.144,0,0,0,0.345,0,0,0,0,0,0.191
20256, 0,0,0,0,0,0.006,0,0,0,0,0,0.65,0,0.191,0
20257, 0,0,0,0,0.158,0,0,0,0.352,0,0,0,0,0,0.128
20254, 0,0,0,0,0,0.0,0,0,0,0,0,0.468,0,0.248,0
44426, 0.083,0.387,0,0,0,0,0,0,0,0.351,0,0,0,0,0
44425, 0,0,0,0,0,0.0,0,0,0,0,0,0.572,0,0.185,0
40965, 0,0,0.168,0.521,0,0,0,0,0,0,0,0,0.21,0,0
29769, 0,0,0.043,0.284,0,0,0,0,0,0,0,0,0.038,0,0
44422, 0,0,0,0,0.125,0,0,0,0.417,0,0,0,0,0,0.213
44420, 0,0,0,0,0,0.027,0,0,0,0,0,0.817,0,0.203,0
29765, 0,0,0.054,0.454,0,0,0,0,0,0,0,0,0.09,0,0
29766, 0,0,0,0,0,0.017,0,0,0,0,0,0.638,0,0.181,0
29762, 0,0,0.006,0.369,0,0,0,0,0,0,0,0,0.009,0,0
1176, 0,0,0,0,0,0.007,0,0,0,0,0,0.552,0,0.217,0
1174, 0,0,0,0,0.038,0,0,0,0.034,0,0,0,0,0,0.73
23507, 0,0,0,0,0,0.0,0,0,0,0,0,0.177,0,0.709,0
23505, 0,0,0,0,0,0.095,0,0,0,0,0,0.501,0,0.222,0
23503, 0,0,0.063,0.324,0,0,0,0,0,0,0,0,0.03,0,0
23501, 0,0,0,0,0,0.007,0,0,0,0,0,0.467,0,0.258,0
29927, 0,0,0,0,0,0.01,0,0,0,0,0,0.698,0,0.115,0
27618, 0,0,0.0,0.523,0,0,0,0,0,0,0,0,0.0,0,0
27615, 0,0,0.352,0.489,0,0,0,0,0,0,0,0,0.397,0,0
27614, 0,0,0,0,0.056,0,0,0,0.587,0,0,0,0,0,0.006
27612, 0.567,0.143,0,0,0,0,0,0,0,0.542,0,0,0,0,0
59038, 0,0,0.069,0.397,0,0,0,0,0,0,0,0,0.041,0,0
59032, 0,0,0,0,0.158,0,0,0,0.391,0,0,0,0,0,0.167
97930, 0,0,0,0,0,0.131,0,0,0,0,0,0.289,0,0.712,0
59031, 0,0,0,0,0.121,0,0,0,0.465,0,0,0,0,0,0.182
97935, 0,0,0,0,0.034,0,0,0,0.357,0,0,0,0,0,0.167
59034, 0,0,0.133,0.261,0,0,0,0,0,0,0,0,0.082,0,0
59035, 0,0,0.09,0.186,0,0,0,0,0,0,0,0,0.066,0,0
66128, 0.03,0.337,0,0,0,0,0,0,0,0.581,0,0,0,0,0
118896, 0,0,0.021,0.757,0,0,0,0,0,0,0,0,0.008,0,0
65888, 0,0,0.095,0.323,0,0,0,0,0,0,0,0,0.037,0,0
12832, 0,0,0.072,0.437,0,0,0,0,0,0,0,0,0.065,0,0
12831, 0,0,0,0,0.07,0,0,0,0.388,0,0,0,0,0,0.141
12837, 0.035,0.426,0,0,0,0,0,0,0,0.45,0,0,0,0,0
12836, 0.082,0.201,0,0,0,0,0,0,0,0.791,0,0,0,0,0
65881, 0,0,0,0,0,0.0,0,0,0,0,0,0.512,0,0.132,0
12838, 0,0,0,0,0,0.004,0,0,0,0,0,0.417,0,0.198,0
65884, 0,0,0.087,0.27,0,0,0,0,0,0,0,0,0.082,0,0
8540, 0,0,0.01,0.474,0,0,0,0,0,0,0,0,0.01,0,0
8543, 0,0,0,0,0.207,0,0,0,0.386,0,0,0,0,0,0.129
23128, 0,0,0.003,0.362,0,0,0,0,0,0,0,0,0.008,0,0
92262, 0,0,0,0,0.19,0,0,0,0.418,0,0,0,0,0,0.159
92263, 0.13,0.37,0,0,0,0,0,0,0,0.221,0,0,0,0,0
92268, 0,0,0.06,0.439,0,0,0,0,0,0,0,0,0.048,0,0
66504, 0,0,0.018,0.384,0,0,0,0,0,0,0,0,0.002,0,0
50419, 0,0,0.01,0.203,0,0,0,0,0,0,0,0,0.0,0,0
66507, 0,0,0,0,0.254,0,0,0,0.298,0,0,0,0,0,0.193
66500, 0,0,0.008,0.621,0,0,0,0,0,0,0,0,0.009,0,0
50413, 0,0,0,0,0.1,0,0,0,0.398,0,0,0,0,0,0.19
50412, 0,0,0.125,0.676,0,0,0,0,0,0,0,0,0.124,0,0
629, 0,0,0,0,0.094,0,0,0,0.388,0,0,0,0,0,0.254
55629, 0,0,0.068,0.458,0,0,0,0,0,0,0,0,0.059,0,0
66121, 0,0,0,0,0.139,0,0,0,0.655,0,0,0,0,0,0.23
55622, 0.028,0.25,0,0,0,0,0,0,0,0.59,0,0,0,0,0
55621, 0,0,0.106,0.423,0,0,0,0,0,0,0,0,0.177,0,0
55627, 0,0,0.03,0.562,0,0,0,0,0,0,0,0,0.02,0,0
52811, 0,0,0.069,0.325,0,0,0,0,0,0,0,0,0.041,0,0
52810, 0,0,0.034,0.043,0,0,0,0,0,0,0,0,0.01,0,0
111549, 0,0,0,0,0,0.0,0,0,0,0,0,0.304,0,0.345,0
22679, 0,0,0.066,0.436,0,0,0,0,0,0,0,0,0.033,0,0
52819, 0,0,0,0,0,0.018,0,0,0,0,0,0.537,0,0.549,0
52818, 0,0,0,0,0.183,0,0,0,0.529,0,0,0,0,0,0.09
111541, 0,0,0,0,0.097,0,0,0,0.541,0,0,0,0,0,0.118
22672, 0,0,0.004,0.553,0,0,0,0,0,0,0,0,0.019,0,0
60902, 0,0,0.012,0.558,0,0,0,0,0,0,0,0,0.012,0,0
107899, 0,0,0.003,0.497,0,0,0,0,0,0,0,0,0.002,0,0
107898, 0,0,0,0,0,0.01,0,0,0,0,0,0.437,0,0.294,0
82997, 0,0,0.012,0.589,0,0,0,0,0,0,0,0,0.053,0,0
60904, 0.002,0.483,0,0,0,0,0,0,0,0.068,0,0,0,0,0
114546, 0,0,0,0,0.148,0,0,0,0.275,0,0,0,0,0,0.293
26567, 0,0,0.012,0.34,0,0,0,0,0,0,0,0,0.006,0,0
60908, 0,0,0,0,0.086,0,0,0,0.407,0,0,0,0,0,0.226
26565, 0,0,0.015,0.274,0,0,0,0,0,0,0,0,0.002,0,0
107897, 0,0,0,0,0,0.01,0,0,0,0,0,0.662,0,0.241,0
107896, 0,0,0.011,0.513,0,0,0,0,0,0,0,0,0.003,0,0
26560, 0,0,0.07,0.256,0,0,0,0,0,0,0,0,0.076,0,0
75531, 0,0,0.009,0.405,0,0,0,0,0,0,0,0,0.022,0,0
75533, 0,0,0,0,0.195,0,0,0,0.487,0,0,0,0,0,0.142
75534, 0,0,0,0,0.125,0,0,0,0.444,0,0,0,0,0,0.198
65264, 0,0,0,0,0.083,0,0,0,0.57,0,0,0,0,0,0.136
48918, 0,0,0,0,0.056,0,0,0,0.576,0,0,0,0,0,0.208
116227, 0,0,0.266,0.615,0,0,0,0,0,0,0,0,0.424,0,0
65263, 0,0,0,0,0.092,0,0,0,0.488,0,0,0,0,0,0.116
392, 0,0,0,0,0.185,0,0,0,0.511,0,0,0,0,0,0.211
391, 0,0,0.069,0.342,0,0,0,0,0,0,0,0,0.041,0,0
397, 0.077,0.253,0,0,0,0,0,0,0,0.472,0,0,0,0,0
396, 0,0,0,0,0,0.0,0,0,0,0,0,0.342,0,0.319,0
395, 0,0,0,0,0,0.004,0,0,0,0,0,0.409,0,0.302,0
109317, 0,0,0,0,0,0.0,0,0,0,0,0,0.625,0,0.136,0
114441, 0,0,0.084,0.416,0,0,0,0,0,0,0,0,0.093,0,0
114442, 0,0,0,0,0,0.0,0,0,0,0,0,0.457,0,0.335,0
90024, 0,0,0,0,0.1,0,0,0,0.423,0,0,0,0,0,0.09
114449, 0,0,0,0,0.127,0,0,0,0.487,0,0,0,0,0,0.112
32224, 0,0,0,0,0.075,0,0,0,0.52,0,0,0,0,0,0.196
32227, 0,0,0,0,0,0.002,0,0,0,0,0,0.404,0,0.251,0
32222, 0.046,0.602,0,0,0,0,0,0,0,0.329,0,0,0,0,0
69647, 0.048,0.604,0,0,0,0,0,0,0,0.278,0,0,0,0,0
104276, 0,0,0,0,0,0.0,0,0,0,0,0,0.447,0,0.268,0
93131, 0,0,0,0,0,0.0,0,0,0,0,0,0.297,0,0.331,0
32229, 0,0,0,0,0,0.0,0,0,0,0,0,0.72,0,0.131,0
93133, 0,0,0.04,0.307,0,0,0,0,0,0,0,0,0.054,0,0
104271, 0,0,0,0,0.078,0,0,0,0.349,0,0,0,0,0,0.142
98105, 0,0,0.0,0.564,0,0,0,0,0,0,0,0,0.01,0,0
75286, 0,0,0.09,0.273,0,0,0,0,0,0,0,0,0.162,0,0
98107, 0,0,0,0,0,0.016,0,0,0,0,0,0.52,0,0.181,0
3745, 0,0,0,0,0.139,0,0,0,0.516,0,0,0,0,0,0.148
75283, 0,0,0.086,0.465,0,0,0,0,0,0,0,0,0.03,0,0
98100, 0,0,0,0,0,0.0,0,0,0,0,0,0.361,0,0.472,0
3740, 0,0,0,0,0.214,0,0,0,0.545,0,0,0,0,0,0.121
98102, 0,0,0.017,0.357,0,0,0,0,0,0,0,0,0.007,0,0
57660, 0.074,0.349,0,0,0,0,0,0,0,0.41,0,0,0,0,0
57665, 0,0,0,0,0,0.01,0,0,0,0,0,0.583,0,0.227,0
57669, 0,0,0,0,0,0.0,0,0,0,0,0,0.371,0,0.401,0
99852, 0,0,0,0,0,0.0,0,0,0,0,0,0.62,0,0.222,0
99856, 0,0,0,0,0.223,0,0,0,0.257,0,0,0,0,0,0.224
105639, 0,0,0.006,0.301,0,0,0,0,0,0,0,0,0.008,0,0
52102, 0,0,0.056,0.321,0,0,0,0,0,0,0,0,0.132,0,0
52105, 0,0,0.091,0.41,0,0,0,0,0,0,0,0,0.086,0,0
105630, 0,0,0,0,0.09,0,0,0,0.377,0,0,0,0,0,0.119
105633, 0,0,0,0,0,0.004,0,0,0,0,0,0.583,0,0.177,0
105632, 0,0,0,0,0.064,0,0,0,0.437,0,0,0,0,0,0.13
107041, 0,0,0,0,0.288,0,0,0,0.279,0,0,0,0,0,0.263
102941, 0,0,0,0,0,0.0,0,0,0,0,0,0.308,0,0.299,0
102946, 0,0,0,0,0,0.015,0,0,0,0,0,0.753,0,0.145,0
102947, 0,0,0,0,0.142,0,0,0,0.368,0,0,0,0,0,0.326
60016, 0,0,0,0,0,0.008,0,0,0,0,0,0.408,0,0.206,0
60011, 0,0,0.0,0.565,0,0,0,0,0,0,0,0,0.0,0,0
60012, 0,0,0.041,0.548,0,0,0,0,0,0,0,0,0.026,0,0
60013, 0,0,0.015,0.464,0,0,0,0,0,0,0,0,0.016,0,0
113148, 0,0,0.016,0.403,0,0,0,0,0,0,0,0,0.0,0,0
113149, 0,0,0,0,0,0.005,0,0,0,0,0,0.593,0,0.188,0
31163, 0,0,0,0,0.246,0,0,0,0.494,0,0,0,0,0,0.16
113145, 0,0,0.048,0.396,0,0,0,0,0,0,0,0,0.073,0,0
113142, 0,0,0,0,0,0.04,0,0,0,0,0,0.618,0,0.217,0
99991, 0,0,0.008,0.579,0,0,0,0,0,0,0,0,0.006,0,0
99669, 0,0,0,0,0,0.046,0,0,0,0,0,0.586,0,0.219,0
21937, 0,0,0.03,0.297,0,0,0,0,0,0,0,0,0.028,0,0
99995, 0,0,0.064,0.408,0,0,0,0,0,0,0,0,0.041,0,0
99994, 0,0,0,0,0.127,0,0,0,0.52,0,0,0,0,0,0.115
57086, 0,0,0.025,0.303,0,0,0,0,0,0,0,0,0.042,0,0
57081, 0,0,0,0,0.205,0,0,0,0.42,0,0,0,0,0,0.225
117526, 0.047,0.514,0,0,0,0,0,0,0,0.422,0,0,0,0,0
55834, 0,0,0.005,0.389,0,0,0,0,0,0,0,0,0.025,0,0
100190, 0.0,0.512,0,0,0,0,0,0,0,0.028,0,0,0,0,0
16709, 0.346,0.3,0,0,0,0,0,0,0,0.313,0,0,0,0,0
112944, 0,0,0.282,0.645,0,0,0,0,0,0,0,0,0.321,0,0
19976, 0,0,0.069,0.244,0,0,0,0,0,0,0,0,0.066,0,0
15708, 0,0,0.021,0.49,0,0,0,0,0,0,0,0,0.02,0,0
6818, 0,0,0,0,0,0.01,0,0,0,0,0,0.628,0,0.073,0
102364, 0.038,0.409,0,0,0,0,0,0,0,0.204,0,0,0,0,0
6811, 0.053,0.228,0,0,0,0,0,0,0,0.484,0,0,0,0,0
15701, 0.012,0.51,0,0,0,0,0,0,0,0.032,0,0,0,0,0
6813, 0,0,0,0,0,0.005,0,0,0,0,0,0.373,0,0.622,0
15703, 0,0,0.0,0.33,0,0,0,0,0,0,0,0,0.0,0,0
82460, 0,0,0,0,0,0.0,0,0,0,0,0,0.498,0,0.215,0
6814, 0,0,0,0,0.054,0,0,0,0.597,0,0,0,0,0,0.224
6817, 0,0,0,0,0,0.02,0,0,0,0,0,0.456,0,0.316,0
6816, 0,0,0.049,0.27,0,0,0,0,0,0,0,0,0.041,0,0
9757, 0,0,0,0,0.166,0,0,0,0.368,0,0,0,0,0,0.181
80597, 0.0,0.535,0,0,0,0,0,0,0,0.002,0,0,0,0,0
107700, 0.0,0.554,0,0,0,0,0,0,0,0.014,0,0,0,0,0
9752, 0,0,0,0,0.054,0,0,0,0.424,0,0,0,0,0,0.346
9751, 0,0,0.017,0.678,0,0,0,0,0,0,0,0,0.008,0,0
16704, 0,0,0.036,0.291,0,0,0,0,0,0,0,0,0.044,0,0
107708, 0,0,0.056,0.449,0,0,0,0,0,0,0,0,0.062,0,0
91950, 0,0,0,0,0.091,0,0,0,0.527,0,0,0,0,0,0.143
37306, 0,0,0,0,0,0.02,0,0,0,0,0,0.651,0,0.118,0
37300, 0,0,0,0,0,0.012,0,0,0,0,0,0.628,0,0.212,0
37301, 0,0,0,0,0.129,0,0,0,0.435,0,0,0,0,0,0.195
24140, 0,0,0,0,0.243,0,0,0,0.438,0,0,0,0,0,0.1
24141, 0.051,0.5,0,0,0,0,0,0,0,0.038,0,0,0,0,0
37309, 0,0,0,0,0,0.0,0,0,0,0,0,0.74,0,0.129,0
112239, 0,0,0.0,0.275,0,0,0,0,0,0,0,0,0.003,0,0
112238, 0,0,0,0,0,0.027,0,0,0,0,0,0.448,0,0.267,0
112234, 0,0,0,0,0.082,0,0,0,0.536,0,0,0,0,0,0.031
117529, 0,0,0,0,0,0.025,0,0,0,0,0,0.692,0,0.199,0
112231, 0.025,0.52,0,0,0,0,0,0,0,0.0,0,0,0,0,0
112233, 0,0,0.004,0.318,0,0,0,0,0,0,0,0,0.075,0,0
59951, 0,0,0.223,0.475,0,0,0,0,0,0,0,0,0.265,0,0
59953, 0,0,0.06,0.321,0,0,0,0,0,0,0,0,0.078,0,0
59956, 0,0,0.01,0.272,0,0,0,0,0,0,0,0,0.005,0,0
18530, 0.025,0.603,0,0,0,0,0,0,0,0.298,0,0,0,0,0
18531, 0,0,0.027,0.353,0,0,0,0,0,0,0,0,0.006,0,0
54272, 0.075,0.5,0,0,0,0,0,0,0,0.006,0,0,0,0,0
68348, 0,0,0,0,0,0.0,0,0,0,0,0,0.258,0,0.318,0
88029, 0,0,0,0,0.28,0,0,0,0.419,0,0,0,0,0,0.129
67375, 0,0,0,0,0.115,0,0,0,0.538,0,0,0,0,0,0.138
67376, 0,0,0,0,0,0.005,0,0,0,0,0,0.761,0,0.108,0
67371, 0,0,0,0,0.467,0,0,0,0.272,0,0,0,0,0,0.275
108105, 0,0,0,0,0.061,0,0,0,0.516,0,0,0,0,0,0.165
108106, 0,0,0,0,0,0.0,0,0,0,0,0,0.691,0,0.107,0
108107, 0,0,0.066,0.514,0,0,0,0,0,0,0,0,0.025,0,0
108100, 0,0,0,0,0,0.007,0,0,0,0,0,0.625,0,0.162,0
108103, 0,0,0.0,0.468,0,0,0,0,0,0,0,0,0.0,0,0
108108, 0,0,0,0,0.278,0,0,0,0.408,0,0,0,0,0,0.255
108109, 0,0,0,0,0,0.0,0,0,0,0,0,0.316,0,0.294,0
100017, 0,0,0,0,0.168,0,0,0,0.419,0,0,0,0,0,0.084
30334, 0,0,0,0,0.197,0,0,0,0.462,0,0,0,0,0,0.134
109853, 0.019,0.475,0,0,0,0,0,0,0,0.414,0,0,0,0,0
109852, 0,0,0,0,0.117,0,0,0,0.45,0,0,0,0,0,0.195
30330, 0,0,0,0,0.118,0,0,0,0.597,0,0,0,0,0,0.237
109857, 0,0,0,0,0.098,0,0,0,0.371,0,0,0,0,0,0.209
15161, 0,0,0,0,0.226,0,0,0,0.372,0,0,0,0,0,0.186
76167, 0,0,0.169,0.492,0,0,0,0,0,0,0,0,0.264,0,0
109858, 0,0,0.012,0.303,0,0,0,0,0,0,0,0,0.014,0,0
76163, 0,0,0.0,0.6,0,0,0,0,0,0,0,0,0.0,0,0
30339, 0,0,0,0,0.22,0,0,0,0.424,0,0,0,0,0,0.259
76161, 0,0,0,0,0,0.0,0,0,0,0,0,0.41,0,0.27,0
15164, 0,0,0.0,0.772,0,0,0,0,0,0,0,0,0.0,0,0
92603, 0.093,0.249,0,0,0,0,0,0,0,0.528,0,0,0,0,0
