inst#,actual,predicted,error
1,?,0.254,?
1,?,0.349,?
1,?,0.5,?
1,?,0.169,?
1,?,0.5,?
1,?,0.303,?
1,?,0.417,?
1,?,1,?
1,?,0.599,?
1,?,0.5,?
1,?,0.5,?
1,?,0.538,?
1,?,0.455,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,0.419,?
1,?,0.455,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,0.102,?
1,?,0.5,?
1,?,?,?
1,?,0.5,?
1,?,0.545,?
1,?,0.455,?
1,?,0.455,?
1,?,0.5,?
1,?,0.236,?
1,?,0.5,?
1,?,0.5,?
1,?,0.282,?
1,?,0.625,?
1,?,?,?
1,?,0.808,?
1,?,0.5,?
1,?,0.538,?
1,?,?,?
1,?,0.5,?
1,?,?,?
1,?,0.401,?
1,?,0.808,?
1,?,?,?
1,?,?,?
1,?,0.264,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,0.455,?
1,?,?,?
1,?,0.254,?
1,?,0.545,?
1,?,?,?
1,?,0.5,?
1,?,?,?
1,?,0.5,?
1,?,?,?
1,?,0.143,?
1,?,?,?
1,?,0.299,?
1,?,?,?
1,?,0.765,?
1,?,0.404,?
1,?,?,?
1,?,0.407,?
1,?,0.333,?
1,?,0.091,?
1,?,0.5,?
1,?,0.258,?
1,?,0.169,?
1,?,?,?
1,?,0.5,?
1,?,0.615,?
1,?,0.254,?
1,?,1,?
1,?,?,?
1,?,0.429,?
1,?,?,?
1,?,?,?
1,?,0.583,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,0.169,?
1,?,0.5,?
1,?,0.5,?
1,?,0.806,?
1,?,?,?
1,?,?,?
1,?,0.484,?
1,?,0.5,?
1,?,?,?
1,?,0.611,?
1,?,0.545,?
1,?,0.5,?
1,?,1,?
1,?,0.5,?
1,?,0.611,?
1,?,0.193,?
1,?,?,?
1,?,0.169,?
1,?,?,?
1,?,0.303,?
1,?,0.455,?
1,?,0.396,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,0.5,?
1,?,0.127,?
1,?,0.614,?
1,?,1,?
1,?,?,?
1,?,0.455,?
1,?,0.198,?
1,?,0.254,?
1,?,?,?
1,?,0.614,?
1,?,1,?
1,?,0.5,?
1,?,0.5,?
1,?,0.5,?
1,?,0.417,?
1,?,?,?
1,?,0.455,?
1,?,0.254,?
1,?,0.353,?
1,?,0.113,?
1,?,?,?
1,?,1,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,0.538,?
1,?,0.385,?
1,?,0.254,?
1,?,0.091,?
1,?,?,?
1,?,0.455,?
1,?,1,?
1,?,0.5,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,0.667,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,0.254,?
1,?,0.455,?
1,?,1,?
1,?,0.455,?
1,?,0.611,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,0.5,?
1,?,0.75,?
1,?,?,?
1,?,0.808,?
1,?,?,?
1,?,0.256,?
1,?,0.5,?
1,?,?,?
1,?,0.5,?
1,?,0.731,?
1,?,1,?
1,?,0.806,?
1,?,?,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,0.611,?
1,?,0.417,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,0.417,?
1,?,1,?
1,?,0.731,?
1,?,0.26,?
1,?,?,?
1,?,1,?
1,?,0.895,?
1,?,0.358,?
1,?,?,?
1,?,0.615,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,?,?
1,?,0.545,?
1,?,0.169,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,0.385,?
1,?,0.808,?
1,?,0.545,?
1,?,0.5,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,0.528,?
1,?,0.5,?
1,?,0.5,?
1,?,1,?
1,?,0.567,?
1,?,?,?
1,?,0.5,?
1,?,1,?
1,?,1,?
1,?,0.089,?
1,?,0.198,?
1,?,0.51,?
1,?,?,?
1,?,0.611,?
1,?,?,?
1,?,0.601,?
1,?,0.099,?
1,?,?,?
1,?,0.5,?
1,?,0.264,?
1,?,0.5,?
1,?,0.264,?
1,?,0.5,?
1,?,0.611,?
1,?,0.5,?
1,?,0.5,?
1,?,0.5,?
1,?,0.169,?
1,?,0.381,?
1,?,0.407,?
1,?,0.605,?
1,?,?,?
1,?,?,?
1,?,0.528,?
1,?,0.614,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,0.611,?
1,?,0.5,?
1,?,0.746,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,0.545,?
1,?,0.447,?
1,?,?,?
1,?,0.254,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,0.5,?
1,?,0.455,?
1,?,?,?
1,?,0.5,?
1,?,0.567,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,0.774,?
1,?,0.345,?
1,?,0.43,?
1,?,?,?
1,?,0.808,?
1,?,?,?
1,?,0.808,?
1,?,0.484,?
1,?,?,?
1,?,0.417,?
1,?,?,?
1,?,?,?
1,?,0.203,?
1,?,0.455,?
1,?,0.455,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,0.417,?
1,?,?,?
1,?,0.417,?
1,?,0.545,?
1,?,?,?
1,?,0.5,?
1,?,0.611,?
1,?,0.808,?
1,?,0.528,?
1,?,0.667,?
1,?,?,?
1,?,?,?
1,?,0.92,?
1,?,0.5,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,0.5,?
1,?,1,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,0.036,?
1,?,?,?
1,?,0.403,?
1,?,0.417,?
1,?,0.608,?
1,?,1,?
1,?,0.5,?
1,?,?,?
1,?,0.447,?
1,?,0.254,?
1,?,?,?
1,?,0.417,?
1,?,0.281,?
1,?,0.686,?
1,?,0.528,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,0.254,?
1,?,0.385,?
1,?,0.5,?
1,?,0.5,?
1,?,0.455,?
1,?,?,?
1,?,0.254,?
1,?,0.5,?
1,?,0.5,?
1,?,0.5,?
1,?,0.667,?
1,?,0.559,?
1,?,0.5,?
1,?,0.538,?
1,?,0.774,?
1,?,0.5,?
1,?,0.091,?
1,?,?,?
1,?,0.806,?
1,?,0.263,?
1,?,0.808,?
1,?,0.301,?
1,?,0.471,?
1,?,0.5,?
1,?,0.284,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,0.611,?
1,?,?,?
1,?,0.256,?
1,?,0.545,?
1,?,?,?
1,?,0.742,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,0.193,?
1,?,0.396,?
1,?,1,?
1,?,0.407,?
1,?,0.611,?
1,?,0.417,?
1,?,0.808,?
1,?,0.455,?
1,?,0.455,?
1,?,?,?
1,?,0.254,?
1,?,0.325,?
1,?,0.419,?
1,?,0.528,?
1,?,1,?
1,?,?,?
1,?,0.5,?
1,?,?,?
1,?,0.704,?
1,?,0.455,?
1,?,0.5,?
1,?,0.611,?
1,?,0.731,?
1,?,0.455,?
1,?,0.254,?
1,?,?,?
1,?,0.5,?
1,?,0.874,?
1,?,?,?
1,?,0.5,?
1,?,0.743,?
1,?,0.091,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,0.5,?
1,?,0.5,?
1,?,0.545,?
1,?,0.4,?
1,?,?,?
1,?,?,?
1,?,0.462,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,0.447,?
1,?,?,?
1,?,0.5,?
1,?,?,?
1,?,0.5,?
1,?,0.857,?
1,?,0.591,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,0.907,?
1,?,?,?
1,?,0.5,?
1,?,0.528,?
1,?,0.528,?
1,?,0.808,?
1,?,?,?
1,?,0.264,?
1,?,0.254,?
1,?,0.616,?
1,?,0.254,?
1,?,?,?
1,?,0.808,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,0.782,?
1,?,0.695,?
1,?,0.647,?
1,?,?,?
1,?,0.528,?
1,?,0.598,?
1,?,?,?
1,?,1,?
1,?,0.455,?
1,?,?,?
1,?,0.558,?
1,?,0.254,?
1,?,0.5,?
1,?,0.545,?
1,?,0.254,?
1,?,?,?
1,?,0.808,?
1,?,0.808,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,0.5,?
1,?,0.538,?
1,?,0.444,?
1,?,0.5,?
1,?,0.254,?
1,?,?,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,0.062,?
1,?,?,?
1,?,0.447,?
1,?,0.455,?
1,?,0.5,?
1,?,0.417,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,0.5,?
1,?,0.5,?
1,?,0.303,?
1,?,0.455,?
1,?,0.5,?
1,?,0.5,?
1,?,0.407,?
1,?,0.5,?
1,?,0.611,?
1,?,0.807,?
1,?,0.5,?
1,?,?,?
1,?,0.27,?
1,?,?,?
1,?,0.198,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,0.604,?
1,?,?,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,0.429,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,0.25,?
1,?,?,?
1,?,?,?
1,?,0.455,?
1,?,1,?
1,?,0.5,?
1,?,0.333,?
1,?,0.545,?
1,?,?,?
1,?,0.462,?
1,?,?,?
1,?,0.808,?
1,?,0.5,?
1,?,0.611,?
1,?,0.5,?
1,?,0.545,?
1,?,0.267,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,0.216,?
1,?,?,?
1,?,0.808,?
1,?,?,?
1,?,0.455,?
1,?,1,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,0.591,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,0.598,?
1,?,0.5,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,0.417,?
1,?,0.293,?
1,?,0.5,?
1,?,?,?
1,?,0.5,?
1,?,0.808,?
1,?,0.528,?
1,?,0.5,?
1,?,?,?
1,?,0.465,?
1,?,?,?
1,?,0.528,?
1,?,?,?
1,?,0.233,?
1,?,0.5,?
1,?,0.455,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,?,?
1,?,0.545,?
1,?,?,?
1,?,0.5,?
1,?,0.259,?
1,?,?,?
1,?,0.895,?
1,?,0.5,?
1,?,?,?
1,?,0.538,?
1,?,0.5,?
1,?,?,?
1,?,0.765,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,1,?
1,?,?,?
1,?,0.303,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,0.127,?
1,?,?,?
1,?,0.5,?
1,?,0.866,?
1,?,0.545,?
1,?,?,?
1,?,?,?
1,?,0.455,?
1,?,?,?
1,?,0.333,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,0.833,?
1,?,0.193,?
1,?,?,?
1,?,0.417,?
1,?,0.5,?
1,?,0.5,?
1,?,0.396,?
1,?,0.5,?
1,?,0.5,?
1,?,0.5,?
1,?,0.192,?
1,?,?,?
1,?,0.5,?
1,?,?,?
1,?,1,?
1,?,?,?
1,?,0.484,?
1,?,0.417,?
1,?,0.455,?
1,?,?,?
1,?,0.611,?
1,?,1,?
1,?,0.417,?
1,?,?,?
1,?,0.5,?
1,?,0.492,?
1,?,0.5,?
1,?,1,?
1,?,1,?
1,?,?,?
1,?,0.091,?
1,?,?,?
1,?,0.528,?
1,?,?,?
1,?,0.455,?
1,?,1,?
1,?,?,?
1,?,0.299,?
1,?,?,?
1,?,0.357,?
1,?,0.254,?
1,?,0.182,?
1,?,?,?
1,?,0.538,?
1,?,?,?
1,?,0.224,?
1,?,0.607,?
1,?,0.617,?
1,?,?,?
1,?,0.5,?
1,?,0.091,?
1,?,0.447,?
1,?,0.5,?
1,?,?,?
1,?,0.484,?
1,?,?,?
1,?,0.643,?
1,?,0.5,?
1,?,?,?
1,?,0.5,?
1,?,0.545,?
1,?,0.5,?
1,?,0.274,?
1,?,0.5,?
1,?,0.5,?
1,?,0.169,?
1,?,?,?
1,?,0.198,?
1,?,1,?
1,?,0.538,?
1,?,0.027,?
1,?,?,?
1,?,0.455,?
1,?,0.294,?
1,?,0.429,?
1,?,0.455,?
1,?,0.5,?
1,?,0.839,?
1,?,1,?
1,?,?,?
1,?,?,?
1,?,0.169,?
1,?,?,?
1,?,0.337,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,0.808,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,0.438,?
1,?,?,?
1,?,0.5,?
1,?,0.462,?
1,?,?,?
1,?,0.5,?
1,?,0.545,?
1,?,0.182,?
1,?,0.5,?
1,?,?,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,0.455,?
1,?,0.522,?
1,?,0.5,?
1,?,0.381,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,0.465,?
1,?,0.5,?
1,?,0.805,?
1,?,0.611,?
1,?,0.522,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,0.301,?
1,?,?,?
1,?,0.455,?
1,?,0.429,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,0.605,?
1,?,0.198,?
1,?,0.455,?
1,?,0.605,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,0.545,?
1,?,0.254,?
1,?,?,?
1,?,0.5,?
1,?,?,?
1,?,0.42,?
1,?,?,?
1,?,0.179,?
1,?,0.455,?
1,?,?,?
1,?,?,?
1,?,0.545,?
1,?,1,?
1,?,0.5,?
1,?,?,?
1,?,0.264,?
1,?,0.5,?
1,?,0.545,?
1,?,0.571,?
1,?,?,?
1,?,?,?
1,?,1,?
1,?,0.496,?
1,?,0.397,?
1,?,0.5,?
1,?,?,?
1,?,0.254,?
1,?,?,?
1,?,?,?
1,?,0.167,?
1,?,0.765,?
1,?,0.528,?
1,?,0.2,?
1,?,0.303,?
1,?,0.5,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,0.254,?
1,?,0.5,?
1,?,?,?
1,?,0.462,?
1,?,0.254,?
1,?,?,?
1,?,0.605,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,0.455,?
1,?,?,?
1,?,0.592,?
1,?,0.731,?
1,?,0.476,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,0.611,?
1,?,0.354,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,0.417,?
1,?,?,?
1,?,0.5,?
1,?,0.455,?
1,?,0.545,?
1,?,0.455,?
1,?,?,?
1,?,0.5,?
1,?,0.253,?
1,?,?,?
1,?,0.417,?
1,?,0.167,?
1,?,0.5,?
1,?,0.5,?
1,?,0.5,?
1,?,0.607,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,0.897,?
1,?,0.455,?
1,?,0.5,?
1,?,0.301,?
1,?,?,?
1,?,0.5,?
1,?,0.254,?
1,?,0.5,?
1,?,?,?
1,?,0.4,?
1,?,?,?
1,?,0.583,?
1,?,0.806,?
1,?,0.5,?
1,?,0.381,?
1,?,0.808,?
1,?,0.5,?
1,?,?,?
1,?,0.5,?
1,?,0.806,?
1,?,0.597,?
1,?,0.5,?
1,?,0.198,?
1,?,1,?
1,?,0.5,?
1,?,0.337,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,0.5,?
1,?,0.5,?
1,?,0.528,?
1,?,?,?
1,?,0.169,?
1,?,?,?
1,?,?,?
1,?,0.87,?
1,?,?,?
1,?,?,?
1,?,1,?
1,?,?,?
1,?,0.5,?
1,?,0.254,?
1,?,?,?
1,?,0.426,?
1,?,?,?
1,?,0.426,?
1,?,1,?
1,?,0.5,?
1,?,0.303,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,0.25,?
1,?,0.545,?
1,?,0.583,?
1,?,0.5,?
1,?,0.337,?
1,?,0.5,?
1,?,0.5,?
1,?,0.5,?
1,?,0.5,?
1,?,0.403,?
1,?,0.467,?
1,?,0.708,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,0.454,?
1,?,0.545,?
1,?,?,?
1,?,1,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,0.254,?
1,?,0.417,?
1,?,0.5,?
1,?,0.528,?
1,?,?,?
1,?,0.538,?
1,?,1,?
1,?,0.545,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,0.214,?
1,?,0.605,?
1,?,1,?
1,?,0.484,?
1,?,0.611,?
1,?,0.5,?
1,?,?,?
1,?,0.337,?
1,?,0.198,?
1,?,?,?
1,?,0.407,?
1,?,0.212,?
1,?,0.455,?
1,?,0.607,?
1,?,?,?
1,?,0.278,?
1,?,?,?
1,?,0.357,?
1,?,0.5,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,0.455,?
1,?,0.5,?
1,?,?,?
1,?,0.611,?
1,?,0.5,?
1,?,0.132,?
1,?,?,?
1,?,0.5,?
1,?,0.455,?
1,?,?,?
1,?,0.808,?
1,?,1,?
1,?,0.299,?
1,?,1,?
1,?,0.588,?
1,?,0.528,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,0.407,?
1,?,0.5,?
1,?,0.821,?
1,?,0.5,?
1,?,?,?
1,?,0.5,?
1,?,0.417,?
1,?,?,?
1,?,1,?
1,?,?,?
1,?,?,?
1,?,0.615,?
1,?,0.316,?
1,?,?,?
1,?,0.71,?
1,?,0.278,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,0.198,?
1,?,0.254,?
1,?,0.254,?
1,?,0.313,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,1,?
1,?,?,?
1,?,?,?
1,?,0.614,?
1,?,0.516,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,0.5,?
1,?,0.528,?
1,?,0.545,?
1,?,0.5,?
1,?,0.264,?
1,?,0.132,?
1,?,0.643,?
1,?,0.167,?
1,?,?,?
1,?,0.417,?
1,?,?,?
1,?,0.455,?
1,?,?,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,0.611,?
1,?,0.271,?
1,?,0.337,?
1,?,0.158,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,0.611,?
1,?,0.5,?
1,?,?,?
1,?,0.417,?
1,?,?,?
1,?,0.467,?
1,?,0.5,?
1,?,0.417,?
1,?,0.545,?
1,?,0.455,?
1,?,0.417,?
1,?,0.462,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,0.091,?
1,?,?,?
1,?,1,?
1,?,?,?
1,?,?,?
1,?,0.631,?
1,?,0.5,?
1,?,0.091,?
1,?,0.5,?
1,?,?,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,0.313,?
1,?,0.667,?
1,?,0.5,?
1,?,0.5,?
1,?,0.417,?
1,?,0.583,?
1,?,0.387,?
1,?,0.5,?
1,?,?,?
1,?,0.5,?
1,?,?,?
1,?,0.455,?
1,?,0.303,?
1,?,0.528,?
1,?,0.5,?
1,?,0.545,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,?,?
1,?,0.528,?
1,?,0.808,?
1,?,0.567,?
1,?,?,?
1,?,0.484,?
1,?,0.5,?
1,?,0.5,?
1,?,0.434,?
1,?,0.258,?
1,?,0.488,?
1,?,0.455,?
1,?,0.193,?
1,?,0.5,?
1,?,?,?
1,?,0.545,?
1,?,?,?
1,?,0.5,?
1,?,0.254,?
1,?,0.407,?
1,?,0.455,?
1,?,0.5,?
1,?,0.102,?
1,?,0.064,?
1,?,?,?
1,?,0.611,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,0.254,?
1,?,0.5,?
1,?,?,?
1,?,0.316,?
1,?,0.127,?
1,?,0.579,?
1,?,1,?
1,?,0.611,?
1,?,?,?
1,?,0.5,?
1,?,0.198,?
1,?,0.5,?
1,?,0.254,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,1,?
1,?,?,?
1,?,?,?
1,?,0.895,?
1,?,0.571,?
1,?,?,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,0.381,?
1,?,0.545,?
1,?,0.184,?
1,?,0.179,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,0.808,?
1,?,0.567,?
1,?,0.27,?
1,?,1,?
1,?,0.5,?
1,?,0.127,?
1,?,0.091,?
1,?,0.5,?
1,?,0.167,?
1,?,0.478,?
1,?,0.254,?
1,?,0.299,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,0.167,?
1,?,0.33,?
1,?,0.415,?
1,?,?,?
1,?,0.455,?
1,?,?,?
1,?,?,?
1,?,0.614,?
1,?,0.455,?
1,?,0.528,?
1,?,0.774,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,0.203,?
1,?,0.808,?
1,?,0.375,?
1,?,1,?
1,?,0.345,?
1,?,0.903,?
1,?,?,?
1,?,?,?
1,?,0.455,?
1,?,?,?
1,?,0.091,?
1,?,0.303,?
1,?,0.374,?
1,?,0.5,?
1,?,0.5,?
1,?,0.5,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,0.273,?
1,?,0.294,?
1,?,0.407,?
1,?,0.611,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,?,?
1,?,0.32,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,?,?
1,?,0.254,?
1,?,0.2,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,1,?
1,?,?,?
1,?,0.611,?
1,?,0.611,?
1,?,0.195,?
1,?,?,?
1,?,0.5,?
1,?,?,?
1,?,0.447,?
1,?,?,?
1,?,0.563,?
1,?,0.455,?
1,?,0.611,?
1,?,0.5,?
1,?,0.091,?
1,?,0.5,?
1,?,?,?
1,?,0.5,?
1,?,0.369,?
1,?,?,?
1,?,0.455,?
1,?,0.5,?
1,?,0.795,?
1,?,0.484,?
1,?,?,?
1,?,0.184,?
1,?,0.5,?
1,?,?,?
1,?,0.127,?
1,?,0.5,?
1,?,0.196,?
1,?,?,?
1,?,0.545,?
1,?,0.299,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,0.5,?
1,?,0.5,?
1,?,0.2,?
1,?,0.808,?
1,?,?,?
1,?,0.352,?
1,?,0.034,?
1,?,?,?
1,?,0.254,?
1,?,0.43,?
1,?,0.254,?
1,?,0.061,?
1,?,0.5,?
1,?,0.233,?
1,?,0.5,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,?,?
1,?,0.5,?
1,?,?,?
1,?,1,?
1,?,0.417,?
1,?,0.5,?
1,?,0.196,?
1,?,0.5,?
1,?,0.528,?
1,?,0.357,?
1,?,0.617,?
1,?,0.231,?
1,?,0.303,?
1,?,0.412,?
1,?,0.5,?
1,?,?,?
1,?,1,?
1,?,0.545,?
1,?,?,?
1,?,?,?
1,?,0.528,?
1,?,0.417,?
1,?,?,?
1,?,0.5,?
1,?,0.414,?
